Country,Version,1. Gender:,2. Age (in years):,Unnamed: 4,3. Nationality:,4. Current marital (partnership) status:,5. Do you currently care for underage children or dependent relatives?,6. The type of higher education insitution where you primarily work:,7. Subject area of the faculty (higher education institution) where you primarily work:,8. Duration of your current employment contract at the higher education institution where you primarily work:,"9. Extent of employment in higher education (in hours/week, aggregated for all higher education institutions where you work):",10. Actual average weekly working hours in higher education (in a typical semester week):,"Effort (less, more, equal)",Effort [%],Income CZK,Income EUR,Income EURO,Euro Adj.,Salary/hour,Salary effort/hour,12. Do you hold a leadership position at a higher education institution?,13. How influential are you in helping to shape key academic policies at your institution at the level of department or similar unit?,14. Do you currently have another (paid) job outside higher education?,14.1. Actual average weekly working hours outside higher education (in a typical semester week): ,14.1. Actual average weekly working hours outside higher education (in a typical semester week): .1,Academic/Non-academic,"CZ_15. Your current position at the higher education institution, where you primarily work: ","AT_15. Your current position at the higher education institution, where you primarily work: ",16. Please choose the category that best fits your job description:,17. The highest level of education attained:,18. Total length of your career in Czech higher education in years:,"1. Teaching (classroom instruction, preparation of instructional materials and lesson plans, advising students, reading and evaluating student work, examination management, etc.)","2. Research (reading literature, designing and conducting experiments, collecting and analysing data, writing articles or other scientific texts, etc.)","3. Activities related to externally funded research projects (searching for information on available funding sources, preparation of grant applications and project reports, project management and administration, etc.)","4. Organisational and administrative activities (organising and attending meetings, dealing with tasks and documents not directly related to teaching, research, or externally funded research projects, etc.)",Academic resources,Perceived autonomy,Quality of leadership,Sense of community,Burnout,Job satisfaction,"1. I don’t, because I really feel that I’m wasting my time at work.","2. To get others’ approval (e.g., supervisor, colleagues, family, students...).","3. Because others will reward me financially only if I put enough effort in my job (e.g., employer, supervisor...).",4. Because I have to prove to myself that I can.,5. Because I personally consider it important to put efforts in this job.,6. Because I have fun doing my job.,7. I do little because I don’t think this work is worth putting efforts into.,"8. Because others will respect me more (e.g., supervisor, colleagues, family, students...).","9. Because others offer me greater job security if I put enough effort in my job (e.g., employer, supervisor…).",10. Because it makes me feel proud of myself.,11. Because putting efforts in this job aligns with my personal values.,12. Because what I do in my work is exciting.,"13. I don’t know why I’m doing this job, it’s pointless work.","14. To avoid being criticized by others (e.g., supervisor, colleagues, family, students...). ",15. Because I risk losing my job if I don’t put enough effort in it.,16. Because otherwise I will feel ashamed of myself.,17. Because putting efforts in this job has personal significance to me.,18. Because the work I do is interesting.,19. Because otherwise I will feel bad about myself.,"1. For me, work is the most important part of life. ","2. As far as my professional development is concerned, I consider myself to be fairly ambitious. ","3. If necessary, I work until exhaustion.",4. My work should always be faultless.,5. I continue thinking about work problems during my leisure time.,"6. If I am not successful, I give up quickly.",7. Lack of success can give me new determination. ,8. I don’t get upset easily. ,"9. So far, my professional life has been fairly successful.",10. I have every reason to be optimistic about my future.,11. My partner (or my closest person) is understanding about my work.,12. Work is everything to me. ,13. I aspire to higher career goals than most other people.,14. I don’t go easy on myself at work.,15. I prefer to check everything three times over rather than hand in work that contains mistakes. ,16. After work I can switch off easily.  ,17. I find it difficult to cope with lack of success.,"18. If I don’t succeed at something, I remain persistent and try even harder.",19. I consider myself to be rather scatterbrained.,"20. Up to this point in my career, I have experienced more successes than disappointments. ",21. I cannot complain about my life in any way.,22. My family isn’t very interested in my problems at work.,23. I need work like the air I breathe. ,24. I have great plans for my career. ,25. I probably work more than I should. ,"26. Whatever I do, it must be perfect. ",27. Problems at work actually occupy my mind all day.,28. Failures at work can easily discourage me.,"29. Lack of success doesn’t bring me down, but makes me to try even harder.",30. The hustle and bustle around me doesn’t affect me.,"31. So far, I have succeeded at almost everything in my professional development.  ","32. So far, I can be satisfied with my life. ",33. I would like my partner (or my closest person) to have more consideration for my work duties and challenges.,34. I wouldn’t know how to live without work. ,35. Professional success is an important aim in my life. ,36. I tend to overwork.,37. I don’t consider my work to be finished until I am completely satisfied with the result. ,38. My thoughts revolve around work almost exclusively.,"39. When I’m unsuccessful at work, it makes me feel very down.","40. If I don’t succeed at something, that just makes me all the more determined.",41. I can be calm and collected in almost all situations. ,42. My life up till now has been characterized by professional success. ,"43. By and large, I am happy and content. ",44. I have the full support of my family. ,What bothers you most about your work at a higher education institution at the moment? What do you like most?
2,2,2.0,62.0,1.0,,5.0,1.0,1.0,5.0,1.0,40,40.0,1.0,100.0,30000.0,,1249.7917013831027,1384.7692051324777,34.61923012831194,34.61923012831194,1.0,3.0,5.0,42.0,42.0,2,4.0,,,,,20.0,10.0,0.0,10,15,22,13,11,12,16,1.0,5.0,2.0,5.0,7.0,6.0,1.0,5.0,5.0,5.0,7.0,5.0,1.0,2.0,3.0,6.0,6.0,6.0,6.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,
2,2,2.0,37.0,1.0,,2.0,1.0,1.0,4.0,1.0,40,,3.0,,,,,,,,1.0,1.0,6.0,20.0,20.0,2,3.0,,,,,6.0,,10.0,,10,19,4,8,8,13,7.0,1.0,1.0,1.0,6.0,5.0,3.0,1.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,4.0,5.0,1.0,1.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,1.0,3.0,3.0,4.0,5.0,5.0,1.0,1.0,4.0,1.0,4.0,3.0,4.0,4.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,2.0,"Šikana: bylo mi řečeno, že nemůžu dát výpověď, protože bych nedokončila PhD studium. Když řeknu, že zašlu aspoň rozepsanou verzi disertační práce, tak přijde okamžitá odpověď, že na to školitel stejně nebude mít čas. Školitel je zároveň předseda oborové rady, což při mém nástupu na PhD nebylo. Nemám přiděleného odborného konzultanta. Práce byla chaotická, takže už nechci úkoly od přednosty = školitele ani po dokončení PhD. Vybudování si vlastního vědeckého PR mi tím pádem zabírá mnohem více času, než by mělo, i když se mi to daří. Pak ale přichází pasivní agrese na pracovišti, protože přece nemůžu být lepší než zasloužilí někteří docenti a profesoři. Studenti si také stěžují na chaos, nekvalitní záznamy přednášek, obsah sylabů atp.. Fakulta nemá žádnou vizi pro náš ústav. Mnoho informací se k nám vůbec nedostane a musíme je proaktivně hledat. To není problém, ale pak přichází kritika, že do toho nemáme co mluvit. Jsem na pracovišti považována za tu, co věčně kritizuje bez návrhu na řešení, což vůbec není pravda. Přichází také šikana ze stran administrativních pracovníků, protože nevyplňuji ručně měsíční vlastní docházku na pracovišti atp. Za výsledky ve vědě nedostávám žádné finanční ohodnocení. Když mi přednosta prodlužoval smlouvu na neurčito, tak se tvářil, jak kdyby to byla jeho smrt, přitom jsem se ptala, jestli mě na pracovišti chce. Hierarchie je tak zkostnatělá, že se nemám šanci posunout. Na všechno mají ti ""zasloužilí"" v ústavu okamžitou odpověď: určitě zmizíš na rodičovskou, nemáš dostatečně dlouhou praxi, zase se po tvých studentech našli drobky, až si doděláš ten svůj projekt; ty jsi byla v Madridu na konferenci a nenapsala sis dovolenou, což je špatně; je oblíbená, protože neumí učit/má málo studentů/není kolegiální; nedáváme ti více hodin výuky, abys měla čas na PhD studium; ty studenty chráníš, což také není pravda, jen se snažím být spravedlivá; habilitace na jiné škole je naprosto podřadná a nekvalitní; určitě se dereš na přednostenské místo...prostě není den, kdy by nebyl klid. I když se snažím určitým lidem vyhýbat, tak stejně jsem terč, protože svádět vše na studenty jakékoliv ""kategorie"" je cesta, jak nevidět vlastní selhání - přednostové a fakulta přece nechybuje. 

Líbilo se mi, když jsem se na poslední chvíli dozvěděla o vypsaném studentském projektu, zvládla ho napsat, potřebovala formální souhlas přednosty a přednosta mi odpověděl, že to možná má šanci, i když tématu vůbec nerozumí a nejspíš stejně vyhraje konkrétní projekt. Bylo ještě před deadlinem a přednosta znal favorita - to vypovídá o celém fungování univerzity. Zároveň šlo o studentský projekt a ke mně se to vůbec nedostalo. Přes veškerý časový pres, první podání bez žádné předchozí zkušenosti/návodu/představě, bez psychické podpory přednosty, projekt nakonec uspěl a daří se nám ho realizovat. Já jsem spokojená, studenti v týmu jsou spokojení, fandí nám spousta institucí a participujeme i na kampani pro EU. Poznávám nové lidi a k ústavu ani fakultě se nehlásím, pokud to není nezbytné. Používám afiliace, kde mi pomáhají se kariérně posouvat bez paranoidních představ, že je ohrožuju. 
Přednosta dělá v rámci pracoviště mrtvého brouka, no tak jsem se rozhodla to vzít jako kladnou stránku a pracovat na svém rozvoji - nezanedbávám své povinnosti, ale nežádám o další a minimalizovala jsem veškerou komunikaci s problémovými kolegy/němi. Jakmile dokončím PhD, tak se možná přístup některých změní, protože pro některé je zásadní pozice a dokud jsem student, tak si ničím normální respekt k lidskému tvorovi nezasloužím. Vyvolalo to tedy ve mně akorát chuť zjistit, jak se ke mně jednou budou chovat jako např. k docentce. Tyto tituly považuji spíše za zbytečné a já je pro svůj kariérní rozvoj nepotřebuji, ale nějak tuším, že najednou se ke mně budou chovat úplně jinak. Ráda bych je pak poslala všechny dotyčné na patřičná místa :-) - samozřejmě diplomaticky slovně, protože na tomto pracovišti zestárnout rozhodně nehodlám a lámat něco přes koleno je zbytečná energie. 

Omlouvám se za dlouhý text, možná nepřehledná souvětí a případné překlepy. Prostě to nějak ze mě vypadlo a rozhodně chci být vědeckým pracovníkem, který studentům něco užitečného předá, a nikoliv lektorem 80. let 20. století. A mrzí mě akorát to, že už ti nyní nastupující studenti mě považuji za ""starou"" a ""neschopnou"" z pohledu fungování našeho pracoviště, protože mají představu, že já můžu něco změnit. Za covidu například chodili a snažili se mi vysvětlit, že pomocí statické zabudované kamery na zařízení mohu promítat obrázky na plátně, jenže nám kamera nefunguje, protože není kompatibilní s ostatním zařízením a chybí instalační cd. Ale když jim dokážu, že nejsem takové kopyto, že umím i něco vytvořit i v LaTeXu, v programu R atp., tak teprve pochopí, že asi chyba není ve mně, ale v pracovišti. Už jsem ale emocionálně unavená pořád každý rok dokazovat, že já nejsem ta neschopná a každý psycholog vám řekne, že já nemám povinnost komukoliv něco dokazovat, za mě mluví výsledky. Jenže to emocionální vyčerpání přichází i z toho důvodu, že i přes veškerou snahu něco zlepšit, přichází akorát tresty, což ti mladí nevidí. A nemůžu vykopávat trasu budoucí generaci na úkor vlastního života, už jsem se sebeobětovala dost a mám taky právo na sebeúctu a je tedy třeba některé věci neřešit a přidat se až v okamžiku, kdy přijde masa/impuls/jiná komunita - proto i vyplňuji tento dotazník. 

Problém je i to, že vědecké výsledky jsou špatně hodnotitelné, když to vykázat si počet odučených cvičení a přednášek (i když je nastavený systém naprosto neefektivní a mrhá časem všech pracovníků) je mnohem viditelnější a já podle této statistiky dělám málo, čímž si vedení obhájí cokoliv včetně nízkého až nulového osobního ohodnocení/prémií atp. Rovněž mi stačí jeden nespokojený student a dopadnu špatně i v celkovém hodnocení výuky atp. I například fakulta dala pokyn, aby každý zaměstnanec napsal svůj kariérní rozvoj, ale schválit to musí přednosta, než se to pošle na vedení. Vlastně vždy to fakulta nastaví tak, aby zakryla skutečné problémy a pak se někteří kolegové diví, že to probíráme přes akademický senát a tím pádem přijdou někdy i soudy od jinak fajn kolegů, protože nejsem dost kolegiální. Jenže pokud se to nepodá písemně nebo nerozvíří vody, tak se nic neřeší, nepřijde interní ani externí audit. Děkan nás navštívil za doprovodu přednosty. Jak se ozvali studenti: nebudeme hodnotit výuku, když naše hodnocení se nepromítá do praxe a výstupy nejsou řešeny. Mají zcela pravdu a jejich argumenty demotivace beru s nadšením, problém je, že ve výsledku to nehodnocení zase poškodí nejvíc nás, co mají hodnocení málo a bez něj , ale i bez odezvy na závěry hodnocení jsme double demotivovaní jako mladí pracovníci. Chybí posily, ale takhle žádné nepřijdou a odejdeme i my - čas běží: roky sem, roky tam, a my jsme stále ve středověku díky argumentu: věkový průměr je 70+. Jenže ono to není o věku, jsou lidé, kteří jsou schopní ve 20 i v 80, a pak jsou lidé, kteří jsou neschopní ve 20 a po zbytek svého života a ti se nejvíc bojí a cítí ohrožení, přitom nám jsou fakt ukradení - peníze na to jsou, aby dožili na svých místech. Jen je třeba využít energie mladých a pustit je ve školství něco dělat, než vyhoří celé mladé generace. Pokrok jde tak dopředu, že už neplatí: ""abys dostal dané místo, tak si to musíš odsedět"". Tím i narážím na různé postupy z tradice, habilitace až nejdříve po 3 letech od absolvování PhD, dlouhé atestace, s existencí umělé inteligence neskutečně dlouhé kontroly závěrečných prací...Tohle všechno jsou akorát formální blokády mladé krve, která může přirozeněji držet krok s novými technologiemi a to má přínos nejen pro studenty, ale i profesory, protože pracoviště budou fungovat efektivně a být schopnější reagovat na náhlé krizové situace jako byl třeba covid. Měla by být podporována fluktuace zaměstnanců, tvoření nových a dočasných týmů, vyšší platy, omezování multiobročí zasloužilých, protože čím více vedoucích funkcí, tím pak klesá i kvalita, protože to prostě jeden člověk nemůže pracovně zvládnout. A opravdu vzorem není přednosta, který si hraje na workoholika a demonstruje nám, jak pro fakultu hodlá obětovat vlastní život, když styl, jakým vše vede by lépe zvládl i středoškolák. Jako chápu, že jsou lidé, kteří hledají uznání a touží se stát těmi uznávanými profesory, ale například tradice, že každý hlavoun fakulty je i zároveň přednostou nějakého ústavu, přece celou fakultu spíš paralyzuje, než aby naplno a za adekvátní peníze řádně a ku prospěchu žijících na fakultě posouvali fakultu kupředu. Pak máme docentku, která za svůj poslední úspěch považovala, že vymyslela, jak prodírkovat průhlednou fólii, která má sloužit k zrychlení opravy zápočtových testů - vystoupil můj zhruba stejně starý kolega a řekl, že tohle zvládne ten náš počítač v seminárce a on má program hotový za jeden den, který bude užitečný i k vyhodnocování kvality testů a úspěšnosti studentů a může fakultě posloužit ke zpětné vazbě, jak na našich předmětech studenti dopadli. Proč tedy docentka nevykonává náplň určenou pro docenty, a asistent mimo náplň své práce a bez finančního ohodnocení nabídne řešení pro celé pracoviště? Docentka minimálně týden pracovala na fólii, kterou je třeba mít zvlášť pro každou variantu testu a musí ji nějaký opravující držet v ruce a nezískáme z ní žádná bonusová data. Naopak asistent za jeden den vytvořil nástroj pro celé pracoviště, aniž by dostal finanční odměnu, stal se odborným asistentem nebo prostě měl z toho motivaci pokračovat. Klidně jsem i pro dočasné funkce: profesor jen po dobu vykonávání funkce profesora atp. Přece člověk nemusí na stáří klesat platově a zároveň ale nemusí blokovat x pozic někomu, kdo si tu pozici a adekvátní příjem zaslouží. Tyto blokády napříč institucemi mají i nepřímý vliv na to, proč ženy posouvají věk pro zakládání rodiny, proč jsou rodiny ve finančních krizích, proč za loňský rok 1000 mužů v ČR spáchalo sebevraždu. Lidé chtějí pracovat a nechtějí vyhořet a všichni napříč věkem chceme být užiteční. 

Tak snad se díky vašemu dotazníku zase školství a pracovní podmínky zaměstnanců podaří posunout k lepším zítřkům.  
"
2,2,2.0,44.0,1.0,,1.0,2.0,1.0,8.0,1.0,40,40.0,1.0,100.0,,,,,,,2.0,2.0,1.0,,0.0,2,4.0,,,,,,,,,12,22,18,15,17,13,1.0,1.0,1.0,1.0,6.0,7.0,1.0,1.0,1.0,1.0,6.0,5.0,1.0,1.0,3.0,1.0,6.0,7.0,2.0,2.0,2.0,1.0,1.0,5.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,5.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,4.0,2.0,"Vadí mi velký tlak na pracovní výkon, aniž by byl řádně finančně ohodnocen, nikdy nekončící práce, která zasahuje do volného času a rodinného života, nemožnost někdy úplně ""vypnout"", nikdy nemám ""čistý stůl"", vysoká administrativní zátěž. Vadí mi nízké hodnocení humanitních oborů, které nemají takovou možnost publikovat v zahraničí, tlak na RIVové body na úkor budování české odborné komunity např. na konferencích. Vadí mi to, že se automaticky předpokládá, že pracovník obětuje svůj volný čas na úkor svého zdraví, rodiny, koníčků. Ti, kteří mají rodinu, jsou automaticky v nevýhodě, protože nemohou/nechtějí pracovat v noci/o víkendu, nemají nemocné děti apod. Vadí mi nízká prestiž mezi známými a přáteli, kteří mají dojem, že si pár hodin odučím a mám volno + prázdniny (a samozřejmě volno ve zkouškovém období, protže to přeci taky nic nemusím dělat :)  Vadí mi, že veškeré úkony jsou administrativně neskutečně složité, např. žádost o služební cestu, přičemž relevantní pracoviště na fakultě nepomáhají. Objednat si knížku, kterou potřebuji pro výuku, je neskutečně složité, pokud zrovna nemám nějaký grant... Líbí se mi velká smysluplnost práce (pouze výuka, pro publikování to neplatí), líbí se mi možnost relativně volně nakládat s pracovní dobou. "
2,2,2.0,44.0,1.0,,1.0,2.0,1.0,5.0,1.0,40,40.0,1.0,100.0,34500.0,,1437.260456590568,1592.4845859023494,39.81211464755874,39.81211464755874,2.0,4.0,5.0,12.0,12.0,2,4.0,,,,,30.0,4.0,3.0,3,16,23,15,10,16,14,3.0,5.0,3.0,6.0,6.0,5.0,3.0,5.0,4.0,6.0,6.0,4.0,3.0,6.0,3.0,5.0,6.0,6.0,6.0,3.0,3.0,4.0,2.0,5.0,2.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,
2,2,1.0,42.0,1.0,,1.0,1.0,1.0,5.0,2.0,40,60.0,3.0,150.0,40000.0,,1666.3889351774703,1846.3589401766371,46.158973504415926,30.772649002943954,1.0,1.0,1.0,,0.0,2,4.0,,,,,30.0,20.0,10.0,0,28,26,12,13,16,22,1.0,1.0,2.0,1.0,7.0,7.0,1.0,1.0,1.0,7.0,7.0,7.0,1.0,2.0,6.0,7.0,7.0,7.0,7.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,1.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,2.0,3.0,3.0,5.0,1.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,"nový způsob hodnocení akademických pracovníků, kdy se z pilotního projektu mlčky stal závazný podklad, v němž však nejsou zohhedněny nepracovní záležžitosti (např. zdravotní stav)"
2,2,2.0,41.0,1.0,,1.0,2.0,1.0,1.0,1.0,40,40.0,1.0,100.0,30000.0,,1249.7917013831027,1384.7692051324777,34.61923012831194,34.61923012831194,3.0,3.0,1.0,,0.0,2,4.0,,,,,5.0,25.0,5.0,5,17,21,12,12,8,14,3.0,3.0,3.0,4.0,5.0,5.0,2.0,3.0,3.0,5.0,4.0,4.0,1.0,2.0,3.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,"Líbí - kolektiv, nelíbí - finanční možnost, možnosti podání grantů"
2,2,1.0,36.0,2.0,Slovenská republika,3.0,1.0,1.0,4.0,2.0,40,40.0,1.0,100.0,40000.0,,1666.3889351774703,1846.3589401766371,46.158973504415926,46.158973504415926,1.0,4.0,1.0,,0.0,2,7.0,,,,,0.0,20.0,5.0,15,19,19,12,15,13,13,2.0,3.0,5.0,1.0,5.0,7.0,1.0,3.0,5.0,5.0,5.0,7.0,2.0,1.0,1.0,2.0,2.0,7.0,1.0,3.0,2.0,4.0,1.0,5.0,4.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,
2,2,2.0,36.0,1.0,,2.0,1.0,1.0,5.0,2.0,40,70.0,3.0,175.0,25000.0,,1041.4930844859189,1153.974337610398,28.849358440259948,16.485347680148543,1.0,4.0,1.0,,0.0,2,4.0,,,,,20.0,20.0,20.0,10,21,24,19,13,20,16,1.0,2.0,1.0,1.0,7.0,6.0,1.0,2.0,6.0,5.0,7.0,7.0,1.0,1.0,1.0,1.0,6.0,7.0,2.0,4.0,4.0,5.0,4.0,5.0,1.0,2.0,3.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,1.0,4.0,3.0,1.0,4.0,3.0,2.0,3.0,5.0,5.0,4.0,5.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,5.0,5.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,Absolutně nedůstojné finanční ohodnocení (mi vadí).
2,2,1.0,57.0,1.0,,1.0,2.0,1.0,7.0,1.0,60,60.0,1.0,100.0,50000.0,,2082.9861689718377,2307.948675220796,38.46581125367993,38.46581125367993,1.0,4.0,1.0,,0.0,2,5.0,,,,,20.0,37.0,1.0,2,21,22,18,13,12,17,1.0,4.0,4.0,2.0,6.0,6.0,1.0,4.0,4.0,4.0,6.0,5.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,nutnost mít více úvazků pro dosažení lehce nadprůměrného příjmu
2,2,2.0,35.0,1.0,,2.0,2.0,1.0,5.0,2.0,20,30.0,3.0,150.0,16000.0,,666.5555740709881,738.5435760706548,36.92717880353274,24.61811920235516,1.0,4.0,2.0,35.0,35.0,2,3.0,,,,,19.0,9.0,1.0,1,11,27,20,15,19,15,1.0,5.0,1.0,5.0,7.0,7.0,2.0,6.0,5.0,7.0,7.0,7.0,2.0,1.0,1.0,6.0,6.0,7.0,4.0,4.0,5.0,5.0,4.0,5.0,2.0,1.0,1.0,4.0,5.0,2.0,4.0,5.0,4.0,4.0,2.0,5.0,4.0,3.0,3.0,5.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,4.0,2.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,2.0,3.0,4.0,3.0,"Ponižující plat, tlak na výkon (publish or perish...)"
2,2,1.0,35.0,1.0,,1.0,1.0,1.0,5.0,2.0,20,,3.0,,18000.0,,749.8750208298617,830.8615230794867,41.54307615397433,,1.0,1.0,6.0,60.0,60.0,2,4.0,,,,,20.0,20.0,10.0,10,8,23,4,3,20,8,4.0,1.0,2.0,1.0,7.0,7.0,3.0,1.0,4.0,4.0,7.0,7.0,3.0,1.0,4.0,3.0,7.0,7.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,5.0,3.0,4.0,3.0,4.0,2.0,5.0,4.0,4.0,3.0,3.0,5.0,1.0,2.0,1.0,5.0,3.0,4.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,5.0,4.0,3.0,2.0,2.0,
2,2,2.0,52.0,1.0,,1.0,2.0,1.0,8.0,2.0,20,26.0,3.0,130.0,18000.0,,749.8750208298617,830.8615230794867,41.54307615397433,31.956212426134105,1.0,2.0,1.0,,0.0,2,4.0,,,,,20.0,2.0,0.0,1,24,26,20,15,9,18,1.0,4.0,6.0,2.0,6.0,6.0,2.0,6.0,6.0,6.0,6.0,5.0,2.0,6.0,6.0,4.0,6.0,5.0,5.0,3.0,2.0,5.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,
2,2,2.0,63.0,1.0,,1.0,3.0,3.0,7.0,1.0,40,40.0,1.0,100.0,70000.0,,2916.180636560573,3231.1281453091146,80.77820363272787,80.77820363272787,2.0,5.0,6.0,20.0,20.0,2,5.0,,,,,20.0,20.0,0.0,10,22,25,20,15,8,17,1.0,1.0,1.0,5.0,6.0,7.0,1.0,1.0,1.0,6.0,7.0,6.0,1.0,1.0,1.0,6.0,7.0,7.0,5.0,3.0,5.0,3.0,3.0,4.0,1.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,5.0,1.0,5.0,5.0,1.0,4.0,,4.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,4.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,"Líbí se mi tvůrčí svoboda, časová flexibilita. možnost pracovat s mladými lidmi arůzný,i soicálními skupinami . Nelíbí se mi nedostatečná poddpora digitalizae státítho a veřejného školství při odborných činnostech i v rámci pracovněprácvních vztahů- vše na papíře. . "
2,2,2.0,73.0,1.0,,1.0,1.0,1.0,5.0,1.0,20,20.0,1.0,100.0,24000.0,,999.8333611064822,1107.815364105982,55.3907682052991,55.3907682052991,,4.0,1.0,,0.0,2,6.0,,,,,10.0,3.0,2.0,5,22,26,19,15,10,16,1.0,4.0,4.0,5.0,7.0,6.0,2.0,4.0,4.0,2.0,7.0,6.0,2.0,3.0,1.0,7.0,7.0,7.0,6.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0,5.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,
2,2,2.0,43.0,1.0,,1.0,2.0,1.0,5.0,1.0,40,50.0,3.0,125.0,31400.0,,1308.1153141143143,1449.39176803866,36.234794200966505,28.9878353607732,1.0,4.0,3.0,6.0,6.0,2,4.0,,,,,16.0,6.0,10.0,18,14,26,10,10,19,10,1.0,2.0,1.0,2.0,7.0,7.0,1.0,2.0,2.0,5.0,7.0,6.0,1.0,1.0,2.0,6.0,7.0,7.0,6.0,3.0,3.0,5.0,4.0,5.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,4.0,5.0,1.0,5.0,4.0,1.0,3.0,2.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,2.0,1.0,3.0,3.0,5.0,3.0,3.0,5.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,Nepoměr mezi množstvím práce a nicotnou finanční odměnou
